0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.1867,0.0000,0.0814,0.0000
0.0804,0.0000,0.0814,0.0000
0.0103,0.0000,0.0814,0.0000
0.0079,0.0000,0.0814,0.0000
0.0086,0.0000,0.0814,0.0000
0.0095,0.0000,0.0814,0.0000
0.1113,0.0000,0.0814,0.0000
0.0082,0.0000,0.0814,0.0000
0.0100,0.0000,0.0814,0.0000
0.0079,0.0000,0.0799,0.0000
0.0082,0.0000,0.0814,0.0000
0.0076,0.0000,0.0814,0.0000
0.1334,0.0000,0.0814,0.0000
0.0088,0.0000,0.0814,0.0000
0.0082,0.0000,0.0814,0.0000
0.0085,0.0000,0.0814,0.0000
0.0088,0.0000,0.0814,0.0000
0.0098,0.0000,0.0814,0.0000
0.0076,0.0000,0.0814,0.0000
0.0076,0.0000,0.0783,0.0000
0.0069,0.0000,0.0783,0.0000
0.0069,0.0000,0.0783,0.0000
0.0085,0.0000,0.0783,0.0000
0.0808,0.0000,0.0783,0.0000
0.0082,0.0000,0.0783,0.0000
0.0809,0.0000,0.0783,0.0000
0.0079,0.0000,0.0783,0.0000
0.0079,0.0000,0.0783,0.0000
0.0079,0.1961,0.0783,0.0000
0.0079,0.1957,0.0783,0.0000
0.0079,0.1853,0.0783,0.0000
0.0079,0.1853,0.0783,0.0000
0.0079,0.1957,0.0783,0.0000
0.0079,0.1765,0.0783,0.0000
0.0079,0.1917,0.0783,0.0000
0.0079,0.1961,0.0783,0.0000
0.0079,0.1998,0.0783,0.0000
0.0079,0.1912,0.0783,0.0000
0.0079,0.1969,0.0783,0.0000
0.0079,0.1912,0.0783,0.0000
0.0079,0.1969,0.0783,0.0000
0.0079,0.1853,0.0783,0.0000
0.0079,0.1998,0.0783,0.0000
0.0079,0.1853,0.0783,0.0000
0.0079,0.1771,0.0783,0.0000
0.0079,0.1759,0.0783,0.0000
0.0079,0.1765,0.0783,0.0000
0.0079,0.1912,0.0783,0.0000
0.0079,0.1917,0.0783,0.0000
0.0079,0.1886,0.0783,0.0000
0.0079,0.1886,0.0783,0.0000
0.0079,0.2003,0.0783,0.0000
0.0079,0.1996,0.0783,0.0000
0.0079,0.1938,0.0783,0.0000
0.0079,0.1817,0.0783,0.0000
0.0079,0.1902,0.0783,0.0000
0.0079,0.1903,0.0783,0.0000
0.0079,0.1684,0.0783,0.0000
0.0079,0.1684,0.2002,0.0000
0.0079,0.1684,0.1903,0.0000
0.0079,0.1684,0.1837,0.0000
0.0079,0.1684,0.1948,0.0000
0.0079,0.1684,0.1903,0.0000
0.0079,0.1684,0.1903,0.0000
0.0079,0.1684,0.1982,0.0000
0.0079,0.1684,0.1975,0.0000
0.0079,0.1684,0.1742,0.0000
0.0079,0.1684,0.1898,0.0000
0.0079,0.1684,0.1903,0.0000
0.0079,0.1684,0.1975,0.0000
0.0079,0.1684,0.1944,0.0000
0.0079,0.1684,0.1903,0.0000
0.0079,0.1684,0.1952,0.0000
0.0079,0.1684,0.1903,0.0000
0.0079,0.1684,0.1982,0.0000
0.0079,0.1684,0.1802,0.0000
0.0079,0.1684,0.1903,0.0000
0.0079,0.1684,0.1742,0.0000
0.0079,0.1684,0.1940,0.0000
0.0079,0.1684,0.1903,0.0000
0.0079,0.1684,0.1936,0.0000
0.0079,0.1684,0.1894,0.0000
0.0079,0.1684,0.1948,0.0000
0.0079,0.1684,0.1975,0.0000
0.0079,0.1684,0.1827,0.0000
0.0079,0.1684,0.1982,0.0000
0.0079,0.1684,0.1948,0.1105
0.0079,0.1684,0.1948,0.1105
0.0079,0.1684,0.1948,0.0814
0.0079,0.1684,0.1948,0.1592
0.0079,0.1684,0.1948,0.1592
0.0079,0.1684,0.1948,0.1592
0.0079,0.1684,0.1948,0.1559
0.0079,0.1684,0.1948,0.1425
0.0079,0.1684,0.1948,0.1665
0.0079,0.1684,0.1948,0.1331
0.0079,0.1684,0.1948,0.1609
0.0079,0.1684,0.1948,0.1094
0.0079,0.1684,0.1948,0.1497
0.0079,0.1684,0.1948,0.1507
0.0079,0.1684,0.1948,0.1575
0.0079,0.1684,0.1948,0.1339
0.0079,0.1684,0.1948,0.1714
0.0079,0.1684,0.1948,0.1708
0.0079,0.1684,0.1948,0.1703
0.0079,0.1684,0.1948,0.1686
0.0079,0.1684,0.1948,0.1533
0.0079,0.1684,0.1948,0.1682
0.0079,0.1684,0.1948,0.1727
0.0079,0.1684,0.1948,0.1693
0.0079,0.1684,0.1948,0.1605
0.0079,0.1684,0.1948,0.1877
0.0079,0.1684,0.1948,0.1094
0.0079,0.1684,0.1948,0.1817
0.0079,0.1684,0.1948,0.1469
0.0079,0.1684,0.1948,0.1448
