0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0923,0.0627,0.0565,0.0627,0.0565
0.0072,0.0386,0.0623,0.0614,0.0534
0.0389,0.0513,0.0386,0.0386,0.0539
0.0391,0.0631,0.0713,0.0713,0.0713
0.0044,0.0647,0.0647,0.0643,0.0647
0.0389,0.0524,0.0627,0.0524,0.0524
0.0055,0.0631,0.0545,0.0545,0.0545
0.0046,0.0647,0.0647,0.0647,0.0647
0.0041,0.0647,0.0647,0.0647,0.0647
0.0045,0.0647,0.0647,0.0647,0.0647
0.0048,0.0545,0.0643,0.0545,0.0545
0.0391,0.0545,0.0643,0.0545,0.0545
0.0033,0.0724,0.0647,0.0647,0.0647
0.0037,0.0724,0.0643,0.0724,0.0724
0.0066,0.0713,0.0713,0.0713,0.0713
0.0046,0.0545,0.0545,0.0545,0.0647
0.0035,0.0717,0.0717,0.0647,0.0717
0.0041,0.0643,0.0643,0.0545,0.0647
0.0049,0.0643,0.0643,0.0643,0.0643
0.0038,0.0545,0.0643,0.0545,0.0647
0.0040,0.0647,0.0647,0.0647,0.0647
0.0038,0.0724,0.0724,0.0724,0.0724
0.0037,0.0647,0.0647,0.0724,0.0647
0.0041,0.0647,0.0647,0.0647,0.0647
0.0040,0.0545,0.0545,0.0545,0.0545
0.0055,0.0643,0.0643,0.0643,0.0643
0.0044,0.0717,0.0717,0.0717,0.0545
0.0045,0.0710,0.0639,0.0639,0.0639
0.0051,0.0635,0.0545,0.0545,0.0545
0.0724,0.0643,0.0720,0.0720,0.0643
0.0045,0.0823,0.0713,0.0717,0.0643
0.0924,0.0539,0.0539,0.0394,0.0394
0.0957,0.0769,0.0539,0.0378,0.0523
0.0886,0.0699,0.0539,0.0627,0.0523
0.0790,0.0857,0.0523,0.0534,0.0523
0.0721,0.0820,0.0614,0.0602,0.0523
0.0955,0.0859,0.0614,0.0502,0.0523
0.0918,0.0847,0.0614,0.0502,0.0523
0.0958,0.0917,0.0614,0.0502,0.0523
0.0937,0.0891,0.0614,0.0355,0.0523
0.0943,0.0917,0.0614,0.0355,0.0523
0.0867,0.0913,0.0614,0.0355,0.0523
0.0870,0.0915,0.0614,0.0355,0.0523
0.0688,0.0742,0.0614,0.0355,0.0523
0.0952,0.0846,0.0614,0.0355,0.0523
0.0861,0.0693,0.0614,0.0355,0.0523
0.0870,0.0743,0.0614,0.0355,0.0523
0.0709,0.0615,0.0614,0.0386,0.0523
0.0894,0.0901,0.0614,0.0386,0.0523
0.0816,0.0797,0.0614,0.0386,0.0523
0.0895,0.0877,0.0614,0.0386,0.0523
0.0812,0.0613,0.0614,0.0386,0.0523
0.0698,0.0610,0.0614,0.0386,0.0523
0.0891,0.0797,0.0614,0.0386,0.0523
0.0711,0.0693,0.0614,0.0386,0.0523
0.0709,0.0754,0.0614,0.0386,0.0523
0.0925,0.0878,0.0614,0.0386,0.0523
0.0826,0.0706,0.0614,0.0386,0.0523
0.0896,0.0713,0.0614,0.0386,0.0523
0.0950,0.0622,0.0614,0.0394,0.0523
0.0886,0.0529,0.0394,0.0394,0.0523
0.0851,0.0513,0.0394,0.0394,0.0523
0.0850,0.0534,0.0394,0.0378,0.0523
0.0968,0.0394,0.0394,0.0394,0.0523
0.0921,0.0524,0.0386,0.0394,0.0523
0.0836,0.0861,0.0618,0.0481,0.0523
0.0781,0.0796,0.0703,0.0601,0.0523
0.0631,0.0810,0.0795,0.0618,0.0386
0.0532,0.0887,0.0720,0.0618,0.0386
0.0638,0.0821,0.0805,0.0529,0.0378
0.0972,0.0518,0.0386,0.0529,0.0348
0.0536,0.0797,0.0767,0.0529,0.0348
0.0834,0.0677,0.0780,0.0529,0.0348
0.0786,0.0371,0.0827,0.0529,0.0348
0.0761,0.0763,0.0757,0.0529,0.0508
0.0785,0.0710,0.0917,0.0529,0.0508
0.0859,0.0355,0.0903,0.0529,0.0371
0.0929,0.0325,0.0820,0.0529,0.0371
0.0932,0.0325,0.0885,0.0529,0.0371
