0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.1534,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.1841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0131,0.0000,0.0000,0.0000,0.0799,0.0000,0.0000,0.0000,0.0000
0.0110,0.0000,0.0000,0.0000,0.0799,0.0000,0.0000,0.0000,0.0000
0.0808,0.0000,0.0000,0.0000,0.0783,0.0000,0.0000,0.0000,0.0000
0.0085,0.0000,0.0000,0.0000,0.0783,0.0000,0.0000,0.0000,0.0000
0.0082,0.0000,0.0000,0.0000,0.0783,0.0000,0.0000,0.0000,0.0000
0.0081,0.0000,0.0000,0.0000,0.0783,0.0000,0.0000,0.0000,0.0000
0.0085,0.0000,0.0000,0.0000,0.0783,0.0000,0.0000,0.0000,0.0000
0.0079,0.0000,0.0000,0.0000,0.0783,0.0000,0.0000,0.0000,0.0000
0.0072,0.0000,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0098,0.0000,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0085,0.0000,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0082,0.0000,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0072,0.0000,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0090,0.0000,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0082,0.0000,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0810,0.0830,0.0000,0.0000,0.0783,0.0735,0.0000,0.0000,0.0000
0.0079,0.0830,0.0000,0.0000,0.0783,0.0735,0.0000,0.0000,0.0000
0.0085,0.0830,0.0000,0.0000,0.0783,0.0799,0.0000,0.0000,0.0000
0.0069,0.0830,0.0000,0.0000,0.0783,0.0799,0.0000,0.0000,0.0000
0.0072,0.0830,0.0000,0.0000,0.0783,0.0799,0.0000,0.0000,0.0000
0.0076,0.0830,0.0000,0.0000,0.0783,0.0799,0.0000,0.0000,0.0000
0.0072,0.0830,0.0000,0.0000,0.0783,0.0799,0.0000,0.0000,0.0000
0.0085,0.0830,0.0000,0.0000,0.0783,0.0799,0.0000,0.0000,0.0000
0.0079,0.0830,0.0000,0.0000,0.0783,0.0783,0.0000,0.0000,0.0000
0.0079,0.0830,0.0000,0.0000,0.0783,0.0783,0.0000,0.0000,0.0000
0.0079,0.0830,0.0000,0.0000,0.0783,0.0783,0.0000,0.0000,0.0000
0.0079,0.0830,0.0000,0.0000,0.0783,0.0783,0.0000,0.0000,0.0000
0.0079,0.2003,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0079,0.1998,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0079,0.2002,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0079,0.1843,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0079,0.1969,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0079,0.2002,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0079,0.1917,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0079,0.1853,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0079,0.1853,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0079,0.2002,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0079,0.1853,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0079,0.1921,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0079,0.1969,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0079,0.1853,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0079,0.1771,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0079,0.1969,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0079,0.1853,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0079,0.1945,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0079,0.1969,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0079,0.1917,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0079,0.1969,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0079,0.1969,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0079,0.1929,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0085,0.2019,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0085,0.2013,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0085,0.1959,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.0810,0.1912,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1636,0.1914,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1336,0.2003,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.0000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.1649,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.1904,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.2003,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.1895,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.1950,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.1970,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.1972,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.1966,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.1983,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.1839,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.1959,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.2000,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.1930,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.1921,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.1811,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.1852,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.1682,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.1951,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.1684,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.1970,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.1928,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.1696,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.1943,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.1907,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
0.1503,0.1919,0.1582,0.0000,0.0783,0.0814,0.0000,0.0000,0.0000
