0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.1909,0.0000,0.0000,0.0000,0.0000
0.0221,0.0000,0.0000,0.0000,0.0000
0.1327,0.0000,0.0000,0.0000,0.0000
0.0134,0.0000,0.0000,0.0000,0.0000
0.0101,0.0000,0.0000,0.0000,0.0000
0.1115,0.0000,0.0000,0.0000,0.0000
0.0076,0.0000,0.0000,0.0000,0.0000
0.1330,0.0000,0.0000,0.0000,0.0000
0.0104,0.0000,0.0000,0.0000,0.0000
0.0098,0.0000,0.0000,0.0000,0.0000
0.0082,0.0000,0.0000,0.0000,0.0000
0.0085,0.0000,0.0000,0.0000,0.0000
0.0085,0.0000,0.0000,0.0000,0.0000
0.0109,0.0000,0.0000,0.0000,0.0000
0.0096,0.0000,0.0000,0.0000,0.0000
0.0076,0.0000,0.0000,0.0000,0.0000
0.0809,0.0000,0.0000,0.0000,0.0000
0.0069,0.0000,0.0000,0.0000,0.0000
0.0091,0.0000,0.0000,0.0000,0.0000
0.0098,0.0000,0.0000,0.0000,0.0000
0.0082,0.0000,0.0000,0.0000,0.0000
0.0072,0.0000,0.0000,0.0000,0.0000
0.0100,0.0000,0.0000,0.0000,0.0000
0.0079,0.0000,0.0000,0.0000,0.0000
0.0090,0.0000,0.0000,0.0000,0.0000
0.0079,0.0000,0.0000,0.0000,0.0000
0.0088,0.0000,0.0000,0.0000,0.0000
0.0089,0.0000,0.0000,0.0000,0.0000
0.0076,0.1072,0.0000,0.0000,0.0000
0.0076,0.1410,0.0000,0.0000,0.0000
0.0076,0.1736,0.0000,0.0000,0.0000
0.0076,0.1736,0.0000,0.0000,0.0000
0.0076,0.0814,0.0000,0.0000,0.0000
0.0076,0.1423,0.0000,0.0000,0.0000
0.0076,0.1554,0.0000,0.0000,0.0000
0.0076,0.1401,0.0000,0.0000,0.0000
0.0076,0.1782,0.0000,0.0000,0.0000
0.0076,0.1742,0.0000,0.0000,0.0000
0.0076,0.1860,0.0000,0.0000,0.0000
0.0076,0.1806,0.0000,0.0000,0.0000
0.0076,0.1826,0.0000,0.0000,0.0000
0.0076,0.1833,0.0000,0.0000,0.0000
0.0076,0.1888,0.0000,0.0000,0.0000
0.0076,0.1912,0.0000,0.0000,0.0000
0.0076,0.1877,0.0000,0.0000,0.0000
0.0076,0.1547,0.0000,0.0000,0.0000
0.0076,0.1779,0.0000,0.0000,0.0000
0.0076,0.1413,0.0000,0.0000,0.0000
0.0076,0.1902,0.0000,0.0000,0.0000
0.0076,0.1825,0.0000,0.0000,0.0000
0.0076,0.1733,0.0000,0.0000,0.0000
0.0076,0.1737,0.0000,0.0000,0.0000
0.0076,0.1743,0.0000,0.0000,0.0000
0.0076,0.1422,0.0000,0.0000,0.0000
0.0076,0.1654,0.0000,0.0000,0.0000
0.0076,0.1739,0.0000,0.0000,0.0000
0.0076,0.1540,0.0000,0.0000,0.0000
0.0076,0.1529,0.0000,0.0000,0.0000
0.0076,0.1529,0.0000,0.0000,0.0000
0.0076,0.1529,0.0000,0.0000,0.0000
0.0076,0.1529,0.1453,0.0000,0.0000
0.0076,0.1529,0.1646,0.0000,0.0000
0.0076,0.1529,0.1863,0.0000,0.0000
0.0076,0.1529,0.1849,0.0000,0.0000
0.0076,0.1529,0.1759,0.0000,0.0000
0.0076,0.1529,0.1235,0.0000,0.0000
0.0076,0.1529,0.1933,0.0000,0.0000
0.0076,0.1529,0.1904,0.0000,0.0000
0.0076,0.1529,0.1808,0.0000,0.0000
0.0076,0.1529,0.1907,0.0000,0.0000
0.0076,0.1529,0.1659,0.0000,0.0000
0.0076,0.1529,0.1856,0.0000,0.0000
0.0076,0.1529,0.1439,0.0000,0.0000
0.0076,0.1529,0.1790,0.0000,0.0000
0.0076,0.1529,0.1857,0.0000,0.0000
0.0076,0.1529,0.1921,0.0000,0.0000
0.0076,0.1529,0.1906,0.0000,0.0000
0.0076,0.1529,0.1656,0.0000,0.0000
0.0076,0.1529,0.1927,0.0000,0.0000
