0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.1137,0.0830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.1895,0.1762,0.1823,0.1709,0.1623,0.1094,0.1094,0.1083,0.1094
0.1455,0.1772,0.1692,0.1777,0.1829,0.0767,0.0767,0.1269,0.1061
0.1322,0.1924,0.1813,0.1968,0.1948,0.1611,0.1611,0.1468,0.1573
0.0120,0.1961,0.1991,0.1981,0.1977,0.1586,0.1586,0.1586,0.1680
0.0134,0.2007,0.1993,0.1975,0.1989,0.1490,0.1592,0.1490,0.1490
0.0076,0.2017,0.2010,0.1898,0.1894,0.1339,0.1497,0.1497,0.1490
0.0086,0.1908,0.1843,0.1940,0.1885,0.1624,0.1504,0.1331,0.1331
0.0810,0.1965,0.1984,0.1924,0.1924,0.1306,0.1462,0.1306,0.1306
0.0079,0.1990,0.1997,0.1975,0.1999,0.1339,0.1497,0.1497,0.1497
0.0069,0.1965,0.2002,0.1956,0.1908,0.1339,0.1339,0.1339,0.1126
0.0143,0.1848,0.1873,0.1982,0.1981,0.1306,0.1306,0.1306,0.1314
0.0085,0.1904,0.1853,0.1952,0.1968,0.1126,0.1126,0.1126,0.1314
0.0079,0.1917,0.1917,0.1952,0.1903,0.1126,0.1126,0.1126,0.1126
0.0105,0.1944,0.1908,0.1975,0.1890,0.1126,0.1126,0.1314,0.1126
0.0079,0.1998,0.2017,0.1837,0.1837,0.1339,0.1339,0.1339,0.1339
0.0096,0.2017,0.2017,0.1948,0.1975,0.1339,0.1339,0.1339,0.1339
0.0110,0.1853,0.1765,0.1996,0.1993,0.1126,0.1126,0.1126,0.1126
0.0089,0.1894,0.1894,0.1832,0.1971,0.1331,0.1331,0.1490,0.1490
0.0094,0.1998,0.1969,0.1940,0.1936,0.1339,0.1339,0.1339,0.1126
0.0088,0.1957,0.1904,0.1975,0.1999,0.1126,0.1126,0.1331,0.1126
0.0127,0.1966,0.1949,0.1957,0.1961,0.1314,0.1468,0.1490,0.1271
0.0105,0.1957,0.1957,0.1936,0.1986,0.1126,0.1126,0.1126,0.1126
0.0088,0.1957,0.1961,0.1979,0.1975,0.1126,0.1126,0.1497,0.1126
0.0079,0.1917,0.1853,0.2006,0.2006,0.1339,0.1339,0.1339,0.1339
0.0085,0.1961,0.1980,0.1979,0.1979,0.1339,0.1339,0.1339,0.1339
0.0101,0.1965,0.1969,0.1936,0.1936,0.1126,0.1126,0.1126,0.1126
0.0079,0.1921,0.1965,0.1952,0.1894,0.1126,0.1126,0.1126,0.1126
0.0082,0.1853,0.1994,0.1903,0.1903,0.1126,0.1331,0.1126,0.1331
0.1333,0.1843,0.1843,0.1971,0.1964,0.1126,0.1126,0.1126,0.1126
0.2014,0.1838,0.1760,0.1643,0.1832,0.1331,0.1331,0.1331,0.1331
0.1321,0.1934,0.1637,0.1937,0.1982,0.1773,0.1617,0.1714,0.1490
0.1815,0.1869,0.1284,0.1971,0.1936,0.1617,0.0814,0.1605,0.0814
0.1962,0.1964,0.1284,0.1709,0.1709,0.1709,0.0814,0.1792,0.0814
0.1860,0.1781,0.1284,0.1862,0.1890,0.1592,0.0767,0.1756,0.0767
0.1715,0.1864,0.0814,0.1945,0.1937,0.1844,0.0814,0.1691,0.0814
0.1899,0.1839,0.0814,0.1762,0.1721,0.1816,0.0767,0.1681,0.0751
0.1579,0.1299,0.0814,0.1896,0.1938,0.1835,0.0767,0.1902,0.0751
0.1593,0.1466,0.0814,0.1899,0.1830,0.1916,0.0767,0.1923,0.0751
0.1760,0.1443,0.0814,0.1865,0.1849,0.1827,0.0719,0.1682,0.0719
0.1085,0.1098,0.0814,0.1914,0.1918,0.1894,0.0719,0.1925,0.0719
0.1654,0.1299,0.0814,0.1642,0.1852,0.1682,0.0719,0.1609,0.0719
0.0803,0.1306,0.0814,0.1861,0.1936,0.1817,0.0719,0.1924,0.0719
0.1463,0.1311,0.0814,0.1886,0.1921,0.1826,0.0719,0.1862,0.0814
0.1441,0.1443,0.0814,0.1909,0.1929,0.1869,0.0719,0.1854,0.0814
0.1091,0.1309,0.0814,0.1835,0.1800,0.1703,0.0719,0.1889,0.0814
0.1472,0.1312,0.0814,0.1936,0.1925,0.1936,0.0719,0.1936,0.0814
0.1841,0.1596,0.0814,0.1848,0.1894,0.1878,0.0719,0.1675,0.0814
0.1306,0.1603,0.0814,0.1925,0.1793,0.1816,0.0719,0.1896,0.0814
0.1098,0.1090,0.0814,0.1735,0.1936,0.1717,0.0719,0.1843,0.0814
0.1075,0.1589,0.0814,0.1857,0.1872,0.1811,0.0719,0.1851,0.0814
0.1095,0.1099,0.0814,0.1871,0.1894,0.1853,0.0719,0.1807,0.0814
0.1298,0.1474,0.0814,0.1792,0.1843,0.1585,0.0719,0.1453,0.0814
0.1096,0.1313,0.0814,0.1944,0.1944,0.1807,0.0719,0.1890,0.0814
0.1279,0.0818,0.0814,0.1632,0.1821,0.1634,0.0719,0.1892,0.0814
0.1095,0.0796,0.0814,0.1906,0.1889,0.1910,0.0719,0.1798,0.0814
0.1542,0.0785,0.0814,0.1586,0.1931,0.1834,0.0719,0.1775,0.0814
0.0794,0.0796,0.0814,0.1933,0.1960,0.1939,0.0719,0.1903,0.0814
0.0830,0.0796,0.0814,0.1933,0.1960,0.1939,0.0719,0.1903,0.0814
0.1922,0.1730,0.0963,0.1887,0.1446,0.1680,0.0719,0.1658,0.0814
0.1732,0.1369,0.0963,0.1399,0.1552,0.1196,0.0719,0.1196,0.0814
0.1348,0.1126,0.0799,0.1399,0.1552,0.1196,0.0719,0.1196,0.0814
0.1947,0.1744,0.1073,0.1649,0.1586,0.1073,0.1063,0.0814,0.1073
0.1810,0.1932,0.1843,0.1820,0.1762,0.1243,0.1534,0.1050,0.1382
0.1953,0.1847,0.1402,0.1411,0.1523,0.1186,0.1039,0.1210,0.1039
0.1936,0.1431,0.1847,0.1557,0.1667,0.1186,0.1706,0.1210,0.1413
0.0123,0.1919,0.1892,0.1964,0.1960,0.1083,0.1756,0.1270,0.1647
0.1923,0.1490,0.1808,0.1084,0.1296,0.1083,0.1442,0.1270,0.1386
0.1616,0.1686,0.1941,0.1605,0.1757,0.0799,0.1585,0.1094,0.1685
0.1881,0.1686,0.1943,0.1454,0.1598,0.0799,0.1585,0.1094,0.1438
0.0800,0.0783,0.1593,0.1782,0.1919,0.0799,0.1817,0.1094,0.1802
0.1094,0.0783,0.1467,0.1431,0.1598,0.0799,0.1703,0.1094,0.1305
0.1475,0.0783,0.1952,0.1808,0.1904,0.0799,0.1527,0.1094,0.1490
0.1810,0.0783,0.1957,0.1322,0.1322,0.0799,0.1313,0.1094,0.0799
0.1317,0.0783,0.1092,0.1792,0.1948,0.0799,0.1830,0.1094,0.1928
0.0813,0.0783,0.1472,0.1973,0.1955,0.0799,0.1935,0.1094,0.1936
0.1484,0.0783,0.1607,0.1482,0.1630,0.0799,0.1843,0.1094,0.1747
0.1325,0.0783,0.1599,0.1812,0.1871,0.0799,0.1776,0.1094,0.1825
0.1481,0.0783,0.1871,0.1948,0.1960,0.0799,0.1825,0.1094,0.1762
0.0801,0.0783,0.1305,0.1952,0.1979,0.0799,0.1830,0.1094,0.1766
0.1958,0.0783,0.1912,0.1468,0.1691,0.0799,0.1461,0.1094,0.1083
0.1105,0.0783,0.1084,0.1923,0.1974,0.0799,0.1868,0.1094,0.1925
0.0799,0.0783,0.0804,0.1871,0.1952,0.0799,0.1872,0.1094,0.1897
0.1311,0.0783,0.1842,0.1931,0.1956,0.0799,0.1561,0.1094,0.1753
0.1098,0.0783,0.0166,0.1686,0.1677,0.0799,0.1925,0.1094,0.1922
0.1480,0.0783,0.1462,0.1605,0.1853,0.0799,0.1781,0.1094,0.1847
0.1104,0.0783,0.1586,0.1894,0.1885,0.0799,0.1848,0.1094,0.1798
0.1584,0.0783,0.1439,0.1531,0.1790,0.0799,0.1766,0.1094,0.1566
0.1740,0.1662,0.1865,0.1579,0.1419,0.0799,0.1347,0.1094,0.1542
0.2000,0.0799,0.1838,0.1927,0.1322,0.0799,0.1586,0.1094,0.1305
0.1894,0.0799,0.1964,0.1854,0.1643,0.0799,0.1675,0.1094,0.1261
0.1316,0.1296,0.1858,0.1919,0.1482,0.0799,0.1586,0.1094,0.1425
0.1095,0.1028,0.1896,0.1956,0.1794,0.0783,0.1890,0.1094,0.1782
0.0801,0.1245,0.1684,0.1838,0.1709,0.0783,0.1924,0.0704,0.1454
0.1105,0.1305,0.1585,0.1897,0.1490,0.0783,0.1927,0.0704,0.1296
0.2007,0.1504,0.1964,0.1935,0.1322,0.0783,0.1469,0.0704,0.1061
0.0129,0.1116,0.1797,0.1790,0.1605,0.0814,0.1902,0.0704,0.1063
0.1855,0.1595,0.1945,0.1948,0.1483,0.0814,0.1664,0.0704,0.1270
0.0801,0.1094,0.1854,0.1585,0.1490,0.0814,0.1910,0.0704,0.0751
0.0800,0.1116,0.1943,0.1465,0.1692,0.0814,0.1876,0.0704,0.0751
0.1101,0.1305,0.1941,0.0795,0.1126,0.0814,0.1912,0.0704,0.0751
0.1823,0.1512,0.1969,0.1793,0.1331,0.0814,0.1894,0.0704,0.1072
0.1484,0.1322,0.1903,0.1784,0.1468,0.0814,0.1669,0.0704,0.1072
0.1108,0.1497,0.1853,0.1454,0.0799,0.1050,0.1949,0.0704,0.1072
0.1482,0.1116,0.1941,0.1305,0.0799,0.1598,0.1802,0.0704,0.1072
0.1493,0.1094,0.1915,0.1691,0.0799,0.1287,0.1797,0.0704,0.1072
0.1097,0.1697,0.1902,0.1296,0.0783,0.1453,0.1929,0.0704,0.1072
0.1103,0.1339,0.1973,0.1084,0.0783,0.1270,0.1905,0.0704,0.1072
0.0804,0.1646,0.1820,0.1080,0.1073,0.1426,0.1912,0.0783,0.0783
0.1100,0.1461,0.1907,0.0131,0.1073,0.1691,0.1843,0.0783,0.0783
0.0796,0.1664,0.1954,0.1083,0.0799,0.1819,0.1930,0.0783,0.0783
0.1319,0.1649,0.1938,0.1090,0.0799,0.1772,0.1725,0.0783,0.0783
0.1100,0.1624,0.1960,0.1302,0.0767,0.1686,0.1904,0.0783,0.0783
0.1477,0.1697,0.1920,0.1309,0.0767,0.1490,0.1857,0.0783,0.0783
0.1315,0.1593,0.1957,0.1598,0.0767,0.1105,0.1866,0.0783,0.0783
0.1103,0.1643,0.1945,0.1088,0.0767,0.1797,0.1938,0.0783,0.0783
0.1470,0.1709,0.1950,0.0796,0.0767,0.1692,0.1953,0.0783,0.0783
0.1300,0.1931,0.1897,0.1907,0.0767,0.1804,0.1801,0.0783,0.0783
0.1706,0.1821,0.1440,0.1944,0.1900,0.1576,0.0783,0.1407,0.1105
0.1985,0.1732,0.1613,0.1915,0.1699,0.1611,0.0814,0.1518,0.1264
0.1904,0.1881,0.1348,0.1339,0.1785,0.1105,0.0814,0.1116,0.1264
0.1994,0.1879,0.1340,0.1570,0.1859,0.0719,0.0814,0.1014,0.1105
0.0792,0.1855,0.1504,0.1752,0.1737,0.1574,0.0814,0.1812,0.1084
0.1692,0.1772,0.1504,0.0767,0.1446,0.1574,0.0814,0.1825,0.1084
0.1984,0.1907,0.1339,0.1322,0.1970,0.1094,0.0814,0.1605,0.1483
0.1944,0.1939,0.1270,0.1322,0.1947,0.1073,0.0814,0.1834,0.1605
0.1088,0.1879,0.1695,0.1526,0.1772,0.1384,0.0719,0.1689,0.1389
0.0793,0.1745,0.1258,0.1599,0.1426,0.1440,0.0719,0.1819,0.1559
0.1694,0.1936,0.1313,0.1322,0.1933,0.1063,0.0719,0.1895,0.1605
0.0132,0.1884,0.1693,0.1475,0.1297,0.1270,0.0719,0.1893,0.1554
0.1076,0.1868,0.1692,0.1288,0.1075,0.1105,0.0719,0.1742,0.1592
0.0788,0.1822,0.1475,0.1296,0.1455,0.0783,0.0783,0.1935,0.1519
0.1944,0.1907,0.0799,0.1314,0.1957,0.1084,0.0783,0.1911,0.1313
0.1857,0.1776,0.0799,0.0783,0.1966,0.0751,0.0783,0.1898,0.1116
0.1456,0.1893,0.1482,0.1094,0.1772,0.0783,0.0783,0.1924,0.1604
0.1709,0.1948,0.1611,0.1105,0.1703,0.0783,0.0783,0.1914,0.1482
0.1713,0.1793,0.1664,0.0799,0.1971,0.0783,0.0783,0.1453,0.1453
0.1956,0.1838,0.1279,0.0767,0.1962,0.0751,0.0783,0.1942,0.1313
0.1588,0.1913,0.1686,0.0783,0.1296,0.0783,0.0799,0.1944,0.1423
0.1082,0.1891,0.1461,0.0751,0.1273,0.0751,0.0799,0.1636,0.1692
0.1097,0.1923,0.1617,0.1460,0.1089,0.0783,0.0799,0.1933,0.1703
0.0798,0.1909,0.1889,0.1460,0.1081,0.0783,0.0799,0.1929,0.1736
0.1308,0.1929,0.1604,0.0783,0.1303,0.0783,0.0799,0.1914,0.1624
0.0792,0.1903,0.1697,0.0783,0.0791,0.0783,0.0799,0.1925,0.1697
0.0795,0.1877,0.1802,0.1460,0.1579,0.1287,0.0783,0.1857,0.1776
0.1699,0.1914,0.1483,0.0799,0.1297,0.1287,0.0783,0.1877,0.1611
0.1843,0.1912,0.1468,0.1083,0.1289,0.0783,0.0799,0.1950,0.1766
0.1940,0.1803,0.1710,0.1876,0.1599,0.1116,0.1116,0.1950,0.0799
