0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.1137,0.0830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.1895,0.1762,0.1823,0.1709,0.1623,0.1094,0.1094,0.1083,0.1094
0.1455,0.1772,0.1692,0.1777,0.1829,0.0767,0.0767,0.1269,0.1061
0.1322,0.1924,0.1813,0.1968,0.1948,0.1611,0.1611,0.1468,0.1573
0.0120,0.1961,0.1991,0.1981,0.1977,0.1586,0.1586,0.1586,0.1680
0.0134,0.2007,0.1993,0.1975,0.1989,0.1490,0.1592,0.1490,0.1490
0.0076,0.2017,0.2010,0.1898,0.1894,0.1339,0.1497,0.1497,0.1490
0.0086,0.1908,0.1843,0.1940,0.1885,0.1624,0.1504,0.1331,0.1331
0.0810,0.1965,0.1984,0.1924,0.1924,0.1306,0.1462,0.1306,0.1306
0.0079,0.1990,0.1997,0.1975,0.1999,0.1339,0.1497,0.1497,0.1497
0.0069,0.1965,0.2002,0.1956,0.1908,0.1339,0.1339,0.1339,0.1126
0.0143,0.1848,0.1873,0.1982,0.1981,0.1306,0.1306,0.1306,0.1314
0.0085,0.1904,0.1853,0.1952,0.1968,0.1126,0.1126,0.1126,0.1314
0.0079,0.1917,0.1917,0.1952,0.1903,0.1126,0.1126,0.1126,0.1126
0.0105,0.1944,0.1908,0.1975,0.1890,0.1126,0.1126,0.1314,0.1126
0.0079,0.1998,0.2017,0.1837,0.1837,0.1339,0.1339,0.1339,0.1339
0.0096,0.2017,0.2017,0.1948,0.1975,0.1339,0.1339,0.1339,0.1339
0.0110,0.1853,0.1765,0.1996,0.1993,0.1126,0.1126,0.1126,0.1126
0.0089,0.1894,0.1894,0.1832,0.1971,0.1331,0.1331,0.1490,0.1490
0.0094,0.1998,0.1969,0.1940,0.1936,0.1339,0.1339,0.1339,0.1126
0.0088,0.1957,0.1904,0.1975,0.1999,0.1126,0.1126,0.1331,0.1126
0.0127,0.1966,0.1949,0.1957,0.1961,0.1314,0.1468,0.1490,0.1271
0.0105,0.1957,0.1957,0.1936,0.1986,0.1126,0.1126,0.1126,0.1126
0.0088,0.1957,0.1961,0.1979,0.1975,0.1126,0.1126,0.1497,0.1126
0.0079,0.1917,0.1853,0.2006,0.2006,0.1339,0.1339,0.1339,0.1339
0.0085,0.1961,0.1980,0.1979,0.1979,0.1339,0.1339,0.1339,0.1339
0.0101,0.1965,0.1969,0.1936,0.1936,0.1126,0.1126,0.1126,0.1126
0.0079,0.1921,0.1965,0.1952,0.1894,0.1126,0.1126,0.1126,0.1126
0.0082,0.1853,0.1994,0.1903,0.1903,0.1126,0.1331,0.1126,0.1331
0.0810,0.1289,0.1760,0.1912,0.1912,0.1126,0.0814,0.1126,0.1126
0.0810,0.1289,0.1732,0.1898,0.1908,0.1116,0.0814,0.1105,0.1116
0.0810,0.1737,0.1737,0.1832,0.1889,0.1126,0.0814,0.1105,0.1116
0.0810,0.1809,0.1722,0.1823,0.1917,0.1448,0.1084,0.1313,0.0814
0.0810,0.1893,0.1732,0.1742,0.1867,0.1105,0.1105,0.1105,0.1105
0.0810,0.1769,0.1340,0.1742,0.1832,0.1105,0.1105,0.1105,0.1105
0.0810,0.1685,0.1340,0.1832,0.1742,0.1331,0.1105,0.1105,0.1105
0.0810,0.1899,0.1900,0.1862,0.1867,0.1288,0.1288,0.1288,0.1288
0.0810,0.0797,0.1854,0.1787,0.1862,0.1050,0.0783,0.1105,0.1288
0.0810,0.1093,0.1726,0.1630,0.1792,0.1105,0.1105,0.1105,0.1105
0.0810,0.1455,0.1314,0.1322,0.1497,0.0783,0.1105,0.0783,0.1105
0.0810,0.1840,0.1314,0.0814,0.0814,0.0783,0.1105,0.0783,0.1105
0.0810,0.1308,0.1323,0.0814,0.1462,0.0783,0.1105,0.1105,0.1105
0.0810,0.1860,0.1498,0.1592,0.1483,0.0783,0.1105,0.1105,0.1105
0.0810,0.1462,0.1594,0.1599,0.1593,0.1040,0.1105,0.1288,0.1105
0.0810,0.0789,0.1455,0.1288,0.1288,0.0735,0.1105,0.0735,0.0719
0.0810,0.0794,0.1137,0.0814,0.0814,0.0735,0.1105,0.0735,0.0719
0.0810,0.1311,0.1314,0.0814,0.0814,0.0735,0.1105,0.0735,0.0719
0.0810,0.1310,0.1137,0.1288,0.1462,0.0735,0.1105,0.1073,0.0719
0.0810,0.1433,0.0830,0.0814,0.0814,0.0735,0.1105,0.1073,0.0719
0.0810,0.1802,0.0830,0.0814,0.1339,0.0735,0.1105,0.1073,0.0719
0.0810,0.0793,0.0830,0.0814,0.0814,0.0735,0.1105,0.1073,0.0719
0.0810,0.0795,0.1127,0.0814,0.0814,0.0735,0.1105,0.1073,0.0719
0.0810,0.1075,0.1348,0.1567,0.1687,0.1050,0.1105,0.1288,0.0719
0.0810,0.0795,0.1315,0.1686,0.1698,0.1288,0.1105,0.1094,0.0719
0.0810,0.1086,0.1498,0.1787,0.1709,0.1073,0.1105,0.1105,0.0814
0.0810,0.0794,0.1137,0.1439,0.1483,0.1040,0.1105,0.1040,0.0814
0.0810,0.0794,0.1085,0.1105,0.1490,0.1288,0.1105,0.1105,0.0814
0.0810,0.1460,0.1137,0.1454,0.1454,0.1050,0.1105,0.1050,0.0814
0.0810,0.0207,0.1137,0.1305,0.1105,0.1105,0.0767,0.1094,0.0814
0.0810,0.0207,0.1137,0.0814,0.0814,0.0783,0.0767,0.0783,0.0814
0.0810,0.0207,0.1606,0.0814,0.0814,0.0783,0.0767,0.0783,0.0814
0.0810,0.0207,0.1340,0.0814,0.0814,0.0783,0.0767,0.0783,0.0814
0.0810,0.0207,0.1867,0.1094,0.1475,0.0783,0.0767,0.0783,0.0767
0.0810,0.0207,0.1767,0.0814,0.1084,0.0783,0.0767,0.0783,0.0767
0.0810,0.0207,0.1766,0.1313,0.1305,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.1713,0.0814,0.1094,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.1771,0.0814,0.0814,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.0795,0.0814,0.0814,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.1079,0.0814,0.0814,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.1589,0.0799,0.0814,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.1464,0.0799,0.0799,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.1943,0.0799,0.0799,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.1302,0.0799,0.0814,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.1086,0.0799,0.0814,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.0793,0.0799,0.0799,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.1461,0.0799,0.0814,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.0158,0.0799,0.0799,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.1964,0.0799,0.0799,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.1091,0.0799,0.0799,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.1971,0.0799,0.0799,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0814,0.0814,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.1601,0.0814,0.0799,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.1301,0.0814,0.0799,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.0794,0.0814,0.0799,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.1597,0.0814,0.0799,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0814,0.0814,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.1093,0.0814,0.0814,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0751,0.0814,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0751,0.0814,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.1084,0.0814,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.1778,0.0814,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.1869,0.0814,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.1915,0.0814,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.1890,0.0814,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.1830,0.0814,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0155,0.0814,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.1947,0.0814,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.1469,0.0814,0.1083,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.1301,0.0814,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.1713,0.0814,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.1741,0.0814,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0796,0.0814,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.0814,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.1711,0.0814,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0782,0.0814,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0794,0.0814,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.1448,0.0814,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.1832,0.0814,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0796,0.0814,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.1093,0.0814,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0163,0.0814,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.1466,0.0814,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0156,0.0814,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0117,0.0814,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0791,0.0814,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0147,0.0814,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0131,0.0814,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1083,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1083,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1272,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1903,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1782,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1834,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.0792,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1707,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1466,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1945,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1467,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1308,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1893,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.0792,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.0796,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1699,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1300,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.0792,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1294,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1471,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.0114,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1084,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1096,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1931,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1100,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1849,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1599,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1091,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1290,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1610,0.0799,0.0767,0.0767,0.0767
0.0810,0.0207,0.0790,0.0792,0.1610,0.1885,0.0767,0.0767,0.0767
