0.0000,0.0000,0.0000,0.0000
0.1348,0.0000,0.0000,0.0000
0.1900,0.0000,0.0000,0.0000
0.0122,0.0000,0.0000,0.0000
0.0158,0.0000,0.0000,0.0000
0.0108,0.0000,0.0000,0.0000
0.0124,0.0000,0.0000,0.0000
0.0091,0.0000,0.0000,0.0000
0.0088,0.0000,0.0000,0.0000
0.0108,0.0000,0.0000,0.0000
0.0104,0.0000,0.0000,0.0000
0.0076,0.0000,0.0000,0.0000
0.0100,0.0000,0.0000,0.0000
0.0088,0.0000,0.0000,0.0000
0.0082,0.0000,0.0000,0.0000
0.0076,0.0000,0.0000,0.0000
0.0088,0.0000,0.0000,0.0000
0.0093,0.0000,0.0000,0.0000
0.0082,0.0000,0.0000,0.0000
0.0082,0.0000,0.0000,0.0000
0.0082,0.0000,0.0000,0.0000
0.0809,0.0000,0.0000,0.0000
0.0120,0.0000,0.0000,0.0000
0.0072,0.0000,0.0000,0.0000
0.0126,0.0000,0.0000,0.0000
0.0135,0.0000,0.0000,0.0000
0.0075,0.0000,0.0000,0.0000
0.0085,0.0000,0.0000,0.0000
0.0085,0.0000,0.0000,0.0000
0.0069,0.0000,0.0000,0.0000
0.0069,0.1029,0.0000,0.0000
0.0069,0.1029,0.0000,0.0000
0.0069,0.0830,0.0000,0.0000
0.0069,0.1777,0.0000,0.0000
0.0069,0.1680,0.0000,0.0000
0.0069,0.1889,0.0000,0.0000
0.0069,0.1466,0.0000,0.0000
0.0069,0.1862,0.0000,0.0000
0.0069,0.1579,0.0000,0.0000
0.0069,0.1293,0.0000,0.0000
0.0069,0.1305,0.0000,0.0000
0.0069,0.1441,0.0000,0.0000
0.0069,0.1688,0.0000,0.0000
0.0069,0.0816,0.0000,0.0000
0.0069,0.1589,0.0000,0.0000
0.0069,0.1685,0.0000,0.0000
0.0069,0.1919,0.0000,0.0000
0.0069,0.1091,0.0000,0.0000
0.0069,0.0137,0.0000,0.0000
0.0069,0.1457,0.0000,0.0000
0.0069,0.1094,0.0000,0.0000
0.0069,0.1474,0.0000,0.0000
0.0069,0.1085,0.0000,0.0000
0.0069,0.1776,0.0000,0.0000
0.0069,0.1300,0.0000,0.0000
0.0069,0.1608,0.0000,0.0000
0.0069,0.1090,0.0000,0.0000
0.0069,0.1478,0.0000,0.0000
0.0069,0.1094,0.0000,0.0000
0.0069,0.1797,0.0814,0.0000
0.0069,0.1797,0.0814,0.0000
0.0069,0.1797,0.1397,0.0000
0.0069,0.1797,0.1993,0.0000
0.0069,0.1797,0.1450,0.0000
0.0069,0.1797,0.1903,0.0000
0.0069,0.1797,0.1426,0.0000
0.0069,0.1797,0.1889,0.0000
0.0069,0.1797,0.1907,0.0000
0.0069,0.1797,0.1079,0.0000
0.0069,0.1797,0.0800,0.0000
0.0069,0.1797,0.1304,0.0000
0.0069,0.1797,0.1766,0.0000
0.0069,0.1797,0.1090,0.0000
0.0069,0.1797,0.0794,0.0000
0.0069,0.1797,0.1777,0.0000
0.0069,0.1797,0.0175,0.0000
0.0069,0.1797,0.1689,0.0000
0.0069,0.1797,0.1830,0.0000
0.0069,0.1797,0.0237,0.0000
0.0069,0.1797,0.1093,0.0000
0.0069,0.1797,0.1072,0.0000
0.0069,0.1797,0.0793,0.0000
0.0069,0.1797,0.1300,0.0000
0.0069,0.1797,0.1983,0.0000
0.0069,0.1797,0.0160,0.0000
0.0069,0.1797,0.0116,0.0000
0.0069,0.1797,0.0794,0.0000
0.0069,0.1797,0.1090,0.0000
0.0069,0.1797,0.0127,0.0000
0.0069,0.1797,0.0127,0.0000
0.0069,0.1797,0.0127,0.0000
0.0069,0.1797,0.0127,0.0000
0.0069,0.1797,0.0127,0.1453
0.0069,0.1797,0.0127,0.0751
0.0069,0.1797,0.0127,0.1644
0.0069,0.1797,0.0127,0.1870
0.0069,0.1797,0.0127,0.1516
0.0069,0.1797,0.0127,0.1856
0.0069,0.1797,0.0127,0.1715
0.0069,0.1797,0.0127,0.1747
0.0069,0.1797,0.0127,0.1881
0.0069,0.1797,0.0127,0.1930
0.0069,0.1797,0.0127,0.1859
0.0069,0.1797,0.0127,0.1790
0.0069,0.1797,0.0127,0.1605
0.0069,0.1797,0.0127,0.1795
0.0069,0.1797,0.0127,0.1844
0.0069,0.1797,0.0127,0.1903
0.0069,0.1797,0.0127,0.1638
0.0069,0.1797,0.0127,0.1557
0.0069,0.1797,0.0127,0.1268
0.0069,0.1797,0.0127,0.1751
0.0069,0.1797,0.0127,0.1625
0.0069,0.1797,0.0127,0.1422
0.0069,0.1797,0.0127,0.1252
0.0069,0.1797,0.0127,0.1557
0.0069,0.1797,0.0127,0.1433
0.0069,0.1797,0.0127,0.1848
