0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0550,0.0401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0916,0.0852,0.0881,0.0826,0.0785,0.0529,0.0529,0.0523,0.0529
0.0703,0.0857,0.0818,0.0859,0.0884,0.0371,0.0371,0.0614,0.0513
0.0538,0.0916,0.0918,0.0926,0.0944,0.0631,0.0707,0.0631,0.0627
0.0067,0.0950,0.0957,0.0949,0.0959,0.0761,0.0776,0.0717,0.0818
0.0057,0.0946,0.0950,0.0951,0.0955,0.0643,0.0643,0.0643,0.0643
0.0048,0.0953,0.0944,0.0949,0.0934,0.0635,0.0710,0.0710,0.0710
0.0043,0.0962,0.0973,0.0936,0.0932,0.0647,0.0639,0.0720,0.0639
0.0038,0.0968,0.0929,0.0920,0.0920,0.0647,0.0647,0.0647,0.0647
0.0038,0.0972,0.0960,0.0940,0.0940,0.0724,0.0724,0.0724,0.0724
0.0038,0.0964,0.0946,0.0956,0.0963,0.0724,0.0724,0.0724,0.0724
0.0048,0.0964,0.0853,0.0947,0.0965,0.0545,0.0643,0.0643,0.0643
0.0042,0.0918,0.0891,0.0853,0.0891,0.0545,0.0545,0.0545,0.0545
0.0045,0.0924,0.0924,0.0920,0.0920,0.0545,0.0545,0.0545,0.0635
0.0041,0.0896,0.0896,0.0920,0.0944,0.0545,0.0545,0.0545,0.0545
0.0392,0.0957,0.0924,0.0940,0.0914,0.0639,0.0639,0.0639,0.0710
0.0038,0.0964,0.0952,0.0932,0.0916,0.0647,0.0714,0.0720,0.0545
0.0049,0.0920,0.0851,0.0951,0.0936,0.0635,0.0635,0.0710,0.0545
0.0038,0.0965,0.0964,0.0916,0.0934,0.0724,0.0724,0.0724,0.0714
0.0060,0.0943,0.0947,0.0954,0.0954,0.0764,0.0764,0.0761,0.0764
0.0037,0.0970,0.0962,0.0944,0.0944,0.0647,0.0647,0.0647,0.0647
0.0391,0.0905,0.0835,0.0950,0.0902,0.0611,0.0545,0.0545,0.0534
0.0038,0.0966,0.0966,0.0888,0.0888,0.0643,0.0647,0.0647,0.0647
0.0041,0.0916,0.0916,0.0938,0.0953,0.0720,0.0534,0.0720,0.0635
0.0035,0.0952,0.0952,0.0920,0.0920,0.0647,0.0647,0.0647,0.0647
0.0047,0.0893,0.0922,0.0955,0.0953,0.0545,0.0545,0.0545,0.0545
0.0053,0.0938,0.0930,0.0936,0.0955,0.0394,0.0394,0.0394,0.0394
0.0037,0.0964,0.0946,0.0956,0.0942,0.0724,0.0724,0.0724,0.0724
0.0040,0.0962,0.0927,0.0920,0.0920,0.0545,0.0545,0.0545,0.0720
0.0038,0.0888,0.0927,0.0944,0.0920,0.0545,0.0545,0.0545,0.0545
0.0038,0.0927,0.0927,0.0944,0.0920,0.0545,0.0545,0.0545,0.0545
0.0038,0.0916,0.0948,0.0920,0.0942,0.0545,0.0545,0.0545,0.0545
0.0038,0.0968,0.0927,0.0944,0.0944,0.0647,0.0647,0.0647,0.0545
0.0038,0.0966,0.0896,0.0944,0.0960,0.0647,0.0647,0.0647,0.0545
0.0038,0.0940,0.0952,0.0944,0.0944,0.0647,0.0647,0.0647,0.0647
0.0038,0.0903,0.0952,0.0942,0.0955,0.0647,0.0647,0.0647,0.0647
0.0038,0.0711,0.0952,0.0944,0.0958,0.0647,0.0647,0.0647,0.0647
0.0038,0.0908,0.0850,0.0938,0.0958,0.0647,0.0647,0.0647,0.0394
0.0038,0.0710,0.0893,0.0955,0.0963,0.0647,0.0647,0.0647,0.0545
0.0038,0.0529,0.0893,0.0940,0.0936,0.0647,0.0647,0.0647,0.0545
0.0038,0.0625,0.0893,0.0918,0.0915,0.0647,0.0647,0.0647,0.0545
0.0038,0.0711,0.0896,0.0944,0.0944,0.0647,0.0647,0.0647,0.0545
0.0038,0.0872,0.0856,0.0918,0.0944,0.0545,0.0545,0.0545,0.0545
0.0038,0.0381,0.0853,0.0946,0.0955,0.0545,0.0545,0.0545,0.0545
0.0038,0.0384,0.0896,0.0886,0.0944,0.0545,0.0545,0.0545,0.0545
0.0038,0.0957,0.0803,0.0956,0.0918,0.0647,0.0545,0.0647,0.0643
0.0038,0.0628,0.0853,0.0915,0.0915,0.0647,0.0647,0.0647,0.0647
0.0038,0.0525,0.0893,0.0938,0.0951,0.0647,0.0647,0.0647,0.0545
0.0038,0.0831,0.0853,0.0918,0.0915,0.0545,0.0647,0.0545,0.0545
0.0038,0.0524,0.0738,0.0947,0.0955,0.0545,0.0545,0.0545,0.0545
0.0038,0.0862,0.0727,0.0918,0.0942,0.0545,0.0394,0.0545,0.0394
0.0038,0.0520,0.0738,0.0932,0.0955,0.0643,0.0545,0.0643,0.0545
0.0038,0.0083,0.0738,0.0934,0.0934,0.0724,0.0545,0.0724,0.0545
0.0038,0.0627,0.0731,0.0913,0.0913,0.0724,0.0643,0.0724,0.0647
0.0038,0.0388,0.0738,0.0936,0.0936,0.0785,0.0545,0.0785,0.0545
0.0038,0.0395,0.0853,0.0951,0.0951,0.0782,0.0647,0.0724,0.0545
0.0038,0.0632,0.0738,0.0936,0.0951,0.0782,0.0545,0.0724,0.0545
0.0038,0.0085,0.0797,0.0936,0.0913,0.0785,0.0643,0.0785,0.0643
0.0038,0.0087,0.0924,0.0913,0.0951,0.0782,0.0647,0.0724,0.0545
0.0038,0.0087,0.0912,0.0931,0.0913,0.0782,0.0545,0.0724,0.0545
