0.0041,0.0802,0.0838,0.0394,0.0394
0.0041,0.0802,0.0841,0.0394,0.0394
0.0041,0.0802,0.0887,0.0394,0.0394
0.0041,0.0802,0.0713,0.0394,0.0394
0.0041,0.0802,0.0889,0.0394,0.0394
0.0041,0.0802,0.0917,0.0394,0.0394
0.0041,0.0802,0.0854,0.0394,0.0394
0.0041,0.0802,0.0806,0.0394,0.0394
0.0041,0.0802,0.0806,0.0394,0.0394
0.0041,0.0802,0.0806,0.0394,0.0394
0.0041,0.0802,0.0806,0.0394,0.0394
0.0041,0.0802,0.0806,0.0394,0.0394
0.0041,0.0802,0.0806,0.0394,0.0394
0.0041,0.0802,0.0806,0.0514,0.0394
0.0041,0.0802,0.0806,0.0689,0.0394
0.0041,0.0802,0.0806,0.0710,0.0394
0.0041,0.0802,0.0806,0.0614,0.0394
0.0041,0.0802,0.0806,0.0618,0.0394
0.0041,0.0802,0.0806,0.0678,0.0394
0.0041,0.0802,0.0806,0.0778,0.0394
0.0041,0.0802,0.0806,0.0866,0.0394
0.0041,0.0802,0.0806,0.0933,0.0394
0.0041,0.0802,0.0806,0.0927,0.0394
0.0041,0.0802,0.0806,0.0905,0.0394
0.0041,0.0802,0.0806,0.0905,0.0394
0.0041,0.0802,0.0806,0.0910,0.0394
0.0041,0.0802,0.0806,0.0920,0.0394
0.0041,0.0802,0.0806,0.0870,0.0394
0.0041,0.0802,0.0806,0.0924,0.0394
0.0041,0.0802,0.0806,0.0903,0.0394
0.0041,0.0802,0.0806,0.0924,0.0394
0.0041,0.0802,0.0806,0.0879,0.0394
0.0041,0.0802,0.0806,0.0890,0.0394
0.0041,0.0802,0.0806,0.0826,0.0394
0.0041,0.0802,0.0806,0.0912,0.0394
0.0041,0.0802,0.0806,0.0893,0.0394
0.0041,0.0802,0.0806,0.0834,0.0394
0.0041,0.0802,0.0806,0.0680,0.0394
0.0041,0.0802,0.0806,0.0680,0.0394
0.0041,0.0802,0.0806,0.0680,0.0394
0.0041,0.0802,0.0806,0.0680,0.0394
0.0041,0.0802,0.0806,0.0680,0.0371
0.0041,0.0802,0.0806,0.0680,0.0371
0.0041,0.0802,0.0806,0.0680,0.0513
0.0041,0.0802,0.0806,0.0680,0.0611
0.0041,0.0802,0.0806,0.0680,0.0386
0.0041,0.0802,0.0806,0.0680,0.0386
0.0041,0.0802,0.0806,0.0680,0.0523
0.0041,0.0802,0.0806,0.0680,0.0618
0.0041,0.0802,0.0806,0.0680,0.0773
0.0041,0.0802,0.0806,0.0680,0.0919
0.0041,0.0802,0.0806,0.0680,0.0851
0.0041,0.0802,0.0806,0.0680,0.0888
0.0041,0.0802,0.0806,0.0680,0.0931
0.0041,0.0802,0.0806,0.0680,0.0921
0.0041,0.0802,0.0806,0.0680,0.0930
0.0041,0.0802,0.0806,0.0680,0.0854
0.0041,0.0802,0.0806,0.0680,0.0900
0.0041,0.0802,0.0806,0.0680,0.0899
0.0041,0.0802,0.0806,0.0680,0.0927
0.0041,0.0802,0.0806,0.0680,0.0877
0.0041,0.0802,0.0806,0.0680,0.0695
0.0041,0.0802,0.0806,0.0680,0.0886
0.0041,0.0802,0.0806,0.0680,0.0872
0.0041,0.0802,0.0806,0.0680,0.0854
0.0041,0.0802,0.0806,0.0680,0.0802
