0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0935,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0935,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0930,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0757,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0384,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0703,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0088,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0827,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0037,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0545,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0401,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0401,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0910,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0846,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0857,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0928,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0627,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0527,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0528,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0529,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0707,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0707,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0865,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0626,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0706,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0628,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0945,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0763,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0867,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0527,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0383,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0528,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0631,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0629,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0382,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0386,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0527,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0628,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0628,0.0394,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0628,0.0788,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0628,0.0635,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0628,0.0922,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0628,0.0905,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0628,0.0769,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0628,0.0625,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0628,0.0622,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0628,0.0629,0.0000,0.0000,0.0000,0.0386,0.0000
0.0037,0.0700,0.0628,0.0706,0.0000,0.0000,0.0000,0.0386,0.0000
